ID,Target_AUC,Target_LogLoss
ID_IYN7S9,0,0
ID_GUJYU8,0,0
ID_OVQ1U1,0,0
ID_MZ7Y43,0,0
ID_D9D1MT,0,0
ID_PJHYYH,0,0
ID_IZXFLP,0,0
ID_6HH7SE,0,0
ID_QFZEUS,0,0
ID_R1KMYX,0,0
ID_1C8ILF,0,0
ID_XWN3IU,0,0
ID_QRMG5I,0,0
ID_L1LVA2,0,0
ID_4PWZB1,0,0
ID_IEEGJQ,0,0
ID_YTQLLJ,0,0
ID_RSEGDL,0,0
ID_L3FICE,0,0
ID_A0KPNI,0,0
ID_631R8Z,0,0
ID_5BCWF2,0,0
ID_EEIX53,0,0
ID_GGKMBJ,0,0
ID_EX5ZXV,0,0
ID_I80561,0,0
ID_TC06P1,0,0
ID_1DG6KX,0,0
ID_A5Y4JY,0,0
ID_NQZCHJ,0,0
ID_PW7JNM,0,0
ID_CCEC1I,0,0
ID_NAJQ0W,0,0
ID_I7QYBM,0,0
ID_NKX19T,0,0
ID_5O7QH1,0,0
ID_50RL4X,0,0
ID_323SBA,0,0
ID_O5UD1Q,0,0
ID_JU77YO,0,0
ID_0VRWIB,0,0
ID_P9Z651,0,0
ID_9M38II,0,0
ID_9SV334,0,0
ID_A68KJO,0,0
ID_JGB37T,0,0
ID_9430TC,0,0
ID_KA8CIV,0,0
ID_HHF6VW,0,0
ID_0VW3DS,0,0
ID_8YKMIB,0,0
ID_JIBFDL,0,0
ID_R7Y401,0,0
ID_7HLD6G,0,0
ID_EHD9IY,0,0
ID_8SKDFJ,0,0
ID_HQEEG1,0,0
ID_QJDCEZ,0,0
ID_G7UMMX,0,0
ID_J62S7I,0,0
ID_F9U4WL,0,0
ID_X5P7KK,0,0
ID_6AJR6D,0,0
ID_DLM2AC,0,0
ID_59FQCC,0,0
ID_VM7M4F,0,0
ID_2VNZWT,0,0
ID_64LL61,0,0
ID_0VSK3P,0,0
ID_ZHCXQV,0,0
ID_M8BYIT,0,0
ID_FUDDYL,0,0
ID_YL70ZD,0,0
ID_EC27MR,0,0
ID_2I4UT6,0,0
ID_WM2RKY,0,0
ID_PW1Q1P,0,0
ID_L09I9W,0,0
ID_5HW7GU,0,0
ID_PENLSO,0,0
ID_N0B604,0,0
ID_OIN5KH,0,0
ID_UXE8CP,0,0
ID_8KOBSU,0,0
ID_7GHTRL,0,0
ID_ZY4DKM,0,0
ID_91MLSR,0,0
ID_DNWAJ1,0,0
ID_66KWQF,0,0
ID_8BIX03,0,0
ID_O0FCGY,0,0
ID_1WVP60,0,0
ID_CLSCSX,0,0
ID_6TA10A,0,0
ID_UMU12K,0,0
ID_G2E7IV,0,0
ID_8K4O1D,0,0
ID_YOJQOL,0,0
ID_H7XM5N,0,0
ID_G772ET,0,0
ID_CCYB93,0,0
ID_48PGKD,0,0
ID_Q39X1P,0,0
ID_VSYL4U,0,0
ID_MPPH6W,0,0
ID_FGJHOB,0,0
ID_UI8AIQ,0,0
ID_WZ14R1,0,0
ID_PQ16N4,0,0
ID_1OVYOB,0,0
ID_EVB2FR,0,0
ID_VG4QH1,0,0
ID_XH3SIL,0,0
ID_BLJI0X,0,0
ID_3EWP9A,0,0
ID_YZJW1U,0,0
ID_6U5PVL,0,0
ID_BN9AIY,0,0
ID_I6L534,0,0
ID_KO7MIZ,0,0
ID_9WGZGN,0,0
ID_UILWVY,0,0
ID_AM9505,0,0
ID_JN0WNJ,0,0
ID_ISJBP0,0,0
ID_XG1KUP,0,0
ID_5BK25Q,0,0
ID_HEOC9E,0,0
ID_HCBK9B,0,0
ID_335AAV,0,0
ID_7VDUKT,0,0
ID_OZXY8R,0,0
ID_Y2QPDI,0,0
ID_0EIVNR,0,0
ID_OBN6UF,0,0
ID_DHJRAG,0,0
ID_O01JQ1,0,0
ID_WB6PS2,0,0
ID_LGPY8T,0,0
ID_GSNHG7,0,0
ID_A3KFHZ,0,0
ID_MLPIUY,0,0
ID_1EWBZK,0,0
ID_2APX6Y,0,0
ID_EQTUJV,0,0
ID_WGE865,0,0
ID_8UCQHL,0,0
ID_27PL48,0,0
ID_V0TY52,0,0
ID_JG71HT,0,0
ID_ZWYE74,0,0
ID_RE5ZDD,0,0
ID_XK25YF,0,0
ID_P6ZD9Y,0,0
ID_FK28B9,0,0
ID_K9YJHE,0,0
ID_SEPMXO,0,0
ID_Z1LUXF,0,0
ID_YMCOTV,0,0
ID_13I5C8,0,0
ID_YLNTOZ,0,0
ID_G2UAWG,0,0
ID_SRPV6K,0,0
ID_FN8SBX,0,0
ID_FPIZ3S,0,0
ID_I1UWXV,0,0
ID_C83ZHL,0,0
ID_TCQTQ5,0,0
ID_PD0L1N,0,0
ID_7NW0NK,0,0
ID_5SOEW0,0,0
ID_APS5N0,0,0
ID_R6BTSP,0,0
ID_SRVR0E,0,0
ID_NL5PVZ,0,0
ID_YLYB9P,0,0
ID_2V65W4,0,0
ID_K0ZG55,0,0
ID_RMJWR3,0,0
ID_58TQKM,0,0
ID_N57FTL,0,0
ID_SDL1BY,0,0
ID_4XRWLD,0,0
ID_995U3K,0,0
ID_WM7LRB,0,0
ID_UHDFGL,0,0
ID_EB48YK,0,0
ID_FSE6I6,0,0
ID_TOIP1Y,0,0
ID_N2GEHG,0,0
ID_3RKNXL,0,0
ID_E9B9CP,0,0
ID_31OZAA,0,0
ID_OODRFS,0,0
ID_1P3PAF,0,0
ID_55Y8AM,0,0
ID_CL2Z8D,0,0
ID_E51PMR,0,0
ID_71SSIV,0,0
ID_DYPBBZ,0,0
ID_Q71EVG,0,0
ID_9KSGMU,0,0
ID_23FZL4,0,0
ID_SU0NUL,0,0
ID_FLN24U,0,0
ID_7FPJUX,0,0
ID_4MV09E,0,0
ID_CKNL4C,0,0
ID_4ULNGX,0,0
ID_8PM6H2,0,0
ID_VDYLUH,0,0
ID_7OEQYZ,0,0
ID_D74B92,0,0
ID_WF1Q1F,0,0
ID_W1U5NR,0,0
ID_6OS0W2,0,0
ID_O1MG05,0,0
ID_PB5KI7,0,0
ID_A4DAAF,0,0
ID_K2VQKV,0,0
ID_WZ6KF1,0,0
ID_WRQDKM,0,0
ID_K716DJ,0,0
ID_2PLULJ,0,0
ID_PR8HPJ,0,0
ID_05J7U0,0,0
ID_XITZE0,0,0
ID_G7DRXL,0,0
ID_J4UX3B,0,0
ID_2B685F,0,0
ID_GV90L0,0,0
ID_XJEW0D,0,0
ID_EBWKQV,0,0
ID_4WY9SO,0,0
ID_C5ZHI2,0,0
ID_89A9RR,0,0
ID_SVZENE,0,0
ID_QQ6H2J,0,0
ID_T0E641,0,0
ID_NDL3MC,0,0
ID_0C8IFB,0,0
ID_VQRX0U,0,0
ID_PFGBYB,0,0
ID_NI7LWF,0,0
ID_CE7QVE,0,0
ID_Z9VVFK,0,0
ID_YCWAP0,0,0
ID_7MYB6T,0,0
ID_QOFVPW,0,0
ID_BPW3NF,0,0
ID_4CUCO0,0,0
ID_FB21QY,0,0
ID_52IPF1,0,0
ID_J9B5VD,0,0
ID_T4Y3L3,0,0
ID_1K6ZFW,0,0
ID_KW9B0V,0,0
ID_0WD0H5,0,0
ID_9YC080,0,0
ID_6MDZQ8,0,0
ID_U8QV8P,0,0
ID_G0X7I0,0,0
ID_1JNAAR,0,0
ID_1O8LC5,0,0
ID_KRPJXO,0,0
ID_PA353Y,0,0
ID_75QV85,0,0
ID_6C3QR6,0,0
ID_L2XMXQ,0,0
ID_VCR2RW,0,0
ID_N2I0T1,0,0
ID_QHLP5J,0,0
ID_8GQ4K0,0,0
ID_Z5YVGB,0,0
ID_8YZHS8,0,0
ID_E5KGB5,0,0
ID_7U3BNM,0,0
ID_6XYHKV,0,0
ID_W8BGYK,0,0
ID_JN8PRS,0,0
ID_GG2BF9,0,0
ID_3RY5UP,0,0
ID_4XXX2K,0,0
ID_GBSQSV,0,0
ID_76215H,0,0
ID_6U82E4,0,0
ID_QCJMO9,0,0
ID_NMQ17H,0,0
ID_89NTJF,0,0
ID_L4N9PO,0,0
ID_HBL69P,0,0
ID_J4U3O5,0,0
ID_LRLQL7,0,0
ID_66YPI9,0,0
ID_9WQD3T,0,0
ID_SMF9OG,0,0
ID_FPAO3X,0,0
ID_GT5Q7G,0,0
ID_7HT0BL,0,0
ID_LBVLTE,0,0
ID_CF9QIL,0,0
ID_LA6M9Q,0,0
ID_Q3UM2R,0,0
ID_1B500U,0,0
ID_OM4DZK,0,0
ID_T6SIAI,0,0
ID_KSIM2M,0,0
ID_OI0YBK,0,0
ID_HLSHGC,0,0
ID_53Q8Z6,0,0
ID_XQ6P6D,0,0
ID_U0A20E,0,0
ID_7CP1X6,0,0
ID_RKW538,0,0
ID_P9PJ2C,0,0
ID_O2VHRF,0,0
ID_VH54BO,0,0
ID_00L72I,0,0
ID_Y7UV1P,0,0
ID_1YI2G7,0,0
ID_Y29VHV,0,0
ID_DA71EQ,0,0
ID_9DHHIV,0,0
ID_0MG0WO,0,0
ID_3L5JL9,0,0
ID_JO7JFC,0,0
ID_I789CV,0,0
ID_05WWRX,0,0
ID_NIJ1IO,0,0
ID_G7JZJO,0,0
ID_2OQZB3,0,0
ID_LX8393,0,0
ID_AZG8YU,0,0
ID_FDFFCY,0,0
ID_UXOJQT,0,0
ID_W1YVSD,0,0
ID_FW5TZI,0,0
ID_MD3X4I,0,0
ID_KC14AM,0,0
ID_TT77ZL,0,0
ID_XPMR0H,0,0
ID_DPYBAY,0,0
ID_XZE11F,0,0
ID_AUTEM0,0,0
ID_S9XKXP,0,0
ID_BH0CLX,0,0
ID_Q3N07V,0,0
ID_RSB8XK,0,0
ID_6EXN41,0,0
ID_IZKQ24,0,0
ID_5Z5E0G,0,0
ID_OXITP1,0,0
ID_H7K8FA,0,0
ID_8T4LPS,0,0
ID_L925ZL,0,0
ID_BHX4T2,0,0
ID_027ZYG,0,0
ID_XT2ELI,0,0
ID_WERN0D,0,0
ID_N9GLT3,0,0
ID_I7523Y,0,0
ID_Y7MO2S,0,0
ID_5TBDIC,0,0
ID_VC0N65,0,0
ID_ODTP9Y,0,0
ID_V9LTLS,0,0
ID_7JBR2T,0,0
ID_PL2RAS,0,0
ID_1TUCBX,0,0
ID_BRIRGU,0,0
ID_1GN1I9,0,0
ID_T2SWL3,0,0
ID_TDDFDD,0,0
ID_2H4VQJ,0,0
ID_FMW1YU,0,0
ID_SYKXU2,0,0
ID_V73K34,0,0
ID_7UV2SO,0,0
ID_HYZG4X,0,0
ID_SBD21S,0,0
ID_QPTK2V,0,0
ID_56SY2N,0,0
ID_I8BREH,0,0
ID_JGM5CQ,0,0
ID_AWJG7E,0,0
ID_PO2VOU,0,0
ID_9VGN24,0,0
ID_A0OW1O,0,0
ID_M5O1N3,0,0
ID_YZBH7Z,0,0
ID_1PSR5G,0,0
ID_ZK0KUL,0,0
ID_7EYWU0,0,0
ID_SPF21C,0,0
ID_JDGF7T,0,0
ID_AU9E0T,0,0
ID_MJ5GJI,0,0
ID_6YWTC2,0,0
ID_0QDFOB,0,0
ID_CM4KS5,0,0
ID_NOWIA3,0,0
ID_40SPCR,0,0
ID_Y3C4FH,0,0
ID_1ZARLS,0,0
ID_GG2VSK,0,0
ID_OIKU9P,0,0
ID_NS27NN,0,0
ID_SLYM8W,0,0
ID_MW20Q7,0,0
ID_4DGEG0,0,0
ID_Q5VR2Z,0,0
ID_YFAE6H,0,0
ID_TH2P46,0,0
ID_ETKKUU,0,0
ID_B3URQW,0,0
ID_KAF3Y1,0,0
ID_E5TI28,0,0
ID_VY06N2,0,0
ID_VXPEOX,0,0
ID_UAOS1A,0,0
ID_B8X9IY,0,0
ID_RTB3HK,0,0
ID_OEAO2N,0,0
ID_D26G14,0,0
ID_Q11HCQ,0,0
ID_MGYK0T,0,0
ID_OHGIEP,0,0
ID_B5PWN7,0,0
ID_ZRCUCF,0,0
ID_R0YN88,0,0
ID_0R0XMU,0,0
ID_Y2D86F,0,0
ID_J973HZ,0,0
ID_TT6G9M,0,0
ID_F2319I,0,0
ID_CQA1CZ,0,0
ID_NQN74Z,0,0
ID_A1KNXW,0,0
ID_ECHDWS,0,0
ID_H72BYA,0,0
ID_O03TS4,0,0
ID_HBX6Z5,0,0
ID_U6G4ZD,0,0
ID_CE88G5,0,0
ID_A6TUAE,0,0
ID_0QS9NU,0,0
ID_9BQHLK,0,0
ID_R6V034,0,0
ID_BPD1Z6,0,0
ID_WQBZSD,0,0
ID_ANRH8O,0,0
ID_I6ASGO,0,0
ID_31ZJS9,0,0
ID_5X0AZ4,0,0
ID_9I8GR2,0,0
ID_NZR8GC,0,0
ID_OL5ON2,0,0
ID_KCEH07,0,0
ID_ZD2H99,0,0
ID_DNE91Q,0,0
ID_ISD44B,0,0
ID_LU8Q18,0,0
ID_5X5KSU,0,0
ID_VGH1D6,0,0
ID_FKAAC2,0,0
ID_71P7K5,0,0
ID_EGQ7IT,0,0
ID_LBA4GV,0,0
ID_9VIRIN,0,0
ID_JO919N,0,0
ID_I1JW4Y,0,0
ID_840GGB,0,0
ID_FFPGVI,0,0
ID_R89V19,0,0
ID_6D7QS7,0,0
ID_U0BHN0,0,0
ID_58CD83,0,0
ID_VJ7QTG,0,0
ID_H281M8,0,0
ID_3CVL6E,0,0
ID_3IRIZ3,0,0
ID_LKSQXX,0,0
ID_BJZ29F,0,0
ID_ND00H3,0,0
ID_7J80JT,0,0
ID_LX4H41,0,0
ID_PIIYN1,0,0
ID_Z3MPZT,0,0
ID_XGZOZM,0,0
ID_GV9MR5,0,0
ID_VT4XDL,0,0
ID_DPUCKG,0,0
ID_O7FSS7,0,0
ID_Y928SM,0,0
ID_YSIH0D,0,0
ID_DEN5SP,0,0
ID_SG9WHI,0,0
ID_6PG7BR,0,0
ID_8WK8CY,0,0
ID_2IAT0J,0,0
ID_N5MOZH,0,0
ID_TQ0FLM,0,0
ID_6Y9VEK,0,0
ID_ZOTV81,0,0
ID_7TCU4R,0,0
ID_QSFTW9,0,0
ID_DT8O7P,0,0
ID_7Z47HS,0,0
ID_L8KWRQ,0,0
ID_8H64JP,0,0
ID_5UGHN5,0,0
ID_S4NL22,0,0
ID_WT67G8,0,0
ID_WZRY2Q,0,0
ID_1GWOO5,0,0
ID_WXEAVB,0,0
ID_LU1AHK,0,0
ID_P1KOFX,0,0
ID_5AJM04,0,0
ID_N27H1T,0,0
ID_FI50FS,0,0
ID_84XZID,0,0
ID_D8GXX1,0,0
ID_NXF88I,0,0
ID_TOMG6X,0,0
ID_SKGBMK,0,0
ID_76E3A5,0,0
ID_0IWP8J,0,0
ID_P4J9HY,0,0
ID_YESMM6,0,0
ID_QG3POK,0,0
ID_WD5672,0,0
ID_N6MYQS,0,0
ID_9XTCEJ,0,0
ID_CJKG6S,0,0
ID_TP5ZNO,0,0
ID_FRRSLY,0,0
ID_M3ZOY8,0,0
ID_JGYMRF,0,0
ID_0X0SGM,0,0
ID_69QFEV,0,0
ID_VJRGTM,0,0
ID_2KJ34L,0,0
ID_ZQYVK9,0,0
ID_VZMB2N,0,0
ID_QRM0FR,0,0
ID_81LUDF,0,0
ID_YSG0R4,0,0
ID_6FOA2Z,0,0
ID_S8O7VT,0,0
ID_HJE72K,0,0
ID_TWSZPJ,0,0
ID_ZO3H3Y,0,0
ID_UB9P2W,0,0
ID_ZKBEWX,0,0
ID_86JYSU,0,0
ID_PRTML4,0,0
ID_P1J9SD,0,0
ID_GXJ8HW,0,0
ID_A1TEJA,0,0
ID_9VXVBO,0,0
ID_EHHI61,0,0
ID_YLF4XK,0,0
ID_FA62WS,0,0
ID_G8TR2E,0,0
ID_LTL8SZ,0,0
ID_8ERV91,0,0
ID_TKNRFJ,0,0
ID_JISL3O,0,0
ID_RRXZWK,0,0
ID_J2DFUA,0,0
ID_4JOZM2,0,0
ID_KW13FT,0,0
ID_ABBMHI,0,0
ID_1B8P79,0,0
ID_K766GI,0,0
ID_DS9O39,0,0
ID_97ERSW,0,0
ID_D5LEDY,0,0
ID_35DK5M,0,0
ID_D9IVWG,0,0
ID_ZXM0PX,0,0
ID_NG3WFT,0,0
ID_EFAYMK,0,0
ID_RO4TX4,0,0
ID_N9M4S1,0,0
ID_6EKV4Z,0,0
ID_MYJGV8,0,0
ID_Y4CSV6,0,0
ID_Y3KIJF,0,0
ID_JEZVLV,0,0
ID_UF3EHN,0,0
ID_MOE6NY,0,0
ID_VBTILN,0,0
ID_MJFU25,0,0
ID_LE752J,0,0
ID_987M45,0,0
ID_B8F9K4,0,0
ID_CBN8QI,0,0
ID_279IB8,0,0
ID_4YVVST,0,0
ID_RFRIML,0,0
ID_U2ZEZY,0,0
ID_CFA3TK,0,0
ID_JJMD3L,0,0
ID_12BEIY,0,0
ID_G33JJ1,0,0
ID_W4OT5H,0,0
ID_MZZZU1,0,0
ID_E32717,0,0
ID_H7VB1R,0,0
ID_2AW6S2,0,0
ID_2ADH42,0,0
ID_XL6N40,0,0
ID_RVOWVB,0,0
ID_ELWA2M,0,0
ID_P6P2LL,0,0
ID_VM4QON,0,0
ID_FR4VY6,0,0
ID_3RQGVD,0,0
ID_77N19L,0,0
ID_69NTYP,0,0
ID_OQEYOS,0,0
ID_1D06LU,0,0
ID_1C85PE,0,0
ID_2W8OBY,0,0
ID_H37AAV,0,0
ID_UTWWY6,0,0
ID_3L6TW1,0,0
ID_1V2YRT,0,0
ID_SOZ0YI,0,0
ID_BVIO6J,0,0
ID_OU246N,0,0
ID_6X70MB,0,0
ID_DSDCCK,0,0
ID_J2BZ6R,0,0
ID_GG55RU,0,0
ID_57MG3U,0,0
ID_70V1VB,0,0
ID_6NBGCK,0,0
ID_CZ7127,0,0
ID_K85TJC,0,0
ID_MGFUX7,0,0
ID_ZG4T8E,0,0
ID_JD19UI,0,0
ID_VQTAO4,0,0
ID_78TLP4,0,0
ID_UDK1T4,0,0
ID_RZB1MO,0,0
ID_LWD88Z,0,0
ID_TDG5BH,0,0
ID_ZLTT4J,0,0
ID_IR3GIJ,0,0
ID_K3UBZE,0,0
ID_QSMMVY,0,0
ID_XR0AWU,0,0
ID_17PT7O,0,0
ID_Q2X9Q3,0,0
ID_JRGC1B,0,0
ID_5FEC4W,0,0
ID_JDXOP8,0,0
ID_ZFME1K,0,0
ID_LRUD92,0,0
ID_EPB8CY,0,0
ID_X6FGOE,0,0
ID_36MMWI,0,0
ID_PO8ZD8,0,0
ID_2QDOCM,0,0
ID_HIO9PL,0,0
ID_D0RVD7,0,0
ID_LQX5RT,0,0
ID_1960OF,0,0
ID_IN2TS2,0,0
ID_EMHGJZ,0,0
ID_IT545P,0,0
ID_ON1GP0,0,0
ID_QA2IEI,0,0
ID_9L53UR,0,0
ID_T08LJS,0,0
ID_D3WCC4,0,0
ID_O01M22,0,0
ID_I2MWNF,0,0
ID_4RF63B,0,0
ID_YFL1P2,0,0
ID_HNU23H,0,0
ID_MGG4Z7,0,0
ID_QKB00Z,0,0
ID_H636I4,0,0
ID_V73QHE,0,0
ID_JKXTNQ,0,0
ID_GPZXRD,0,0
ID_29UAY2,0,0
ID_0TGSDN,0,0
ID_LQAF6I,0,0
ID_JVC1R2,0,0
ID_8SFH3O,0,0
ID_77JR3E,0,0
ID_PLYY9W,0,0
ID_UIJUUM,0,0
ID_B4IIKY,0,0
ID_LUFJ20,0,0
ID_ZA97VR,0,0
ID_FRP5YQ,0,0
ID_7Q37LS,0,0
ID_YIS8MK,0,0
ID_1YSM0O,0,0
ID_2Z1AWV,0,0
ID_HEGNP4,0,0
ID_TZTRGP,0,0
ID_7ODTIL,0,0
ID_T4P5PN,0,0
ID_FSNUHM,0,0
ID_45C8Q5,0,0
ID_FJRFVB,0,0
ID_3W0N14,0,0
ID_UD09SG,0,0
ID_QERBEN,0,0
ID_7DB4NM,0,0
ID_HMQ6N6,0,0
ID_5NQSXN,0,0
ID_2BQARY,0,0
ID_417U50,0,0
ID_UCSZ8D,0,0
ID_SV1OOB,0,0
ID_9EID64,0,0
ID_5UX1D1,0,0
ID_QTD7CU,0,0
ID_UCWZQ9,0,0
ID_4NE2KM,0,0
ID_HROIJC,0,0
ID_7PFAG4,0,0
ID_MYEDON,0,0
ID_US5UG2,0,0
ID_GS2BBT,0,0
ID_TBC5IP,0,0
ID_MA2GVG,0,0
ID_5QT2ZZ,0,0
ID_93FPPC,0,0
ID_WSPB4E,0,0
ID_RSIC7B,0,0
ID_J6M847,0,0
ID_AQSCEZ,0,0
ID_D852LA,0,0
ID_5M42E0,0,0
ID_5ZSHX0,0,0
ID_AFAISC,0,0
ID_PQQ8NO,0,0
ID_J006UG,0,0
ID_701R9A,0,0
ID_NCCEHS,0,0
ID_3JASEM,0,0
ID_ENHPR1,0,0
ID_L1SEAT,0,0
ID_VWV3J5,0,0
ID_56P5Q4,0,0
ID_0B3OTS,0,0
ID_LYPXWV,0,0
ID_LFRL00,0,0
ID_E3EQEH,0,0
ID_OI7NJ4,0,0
ID_137TLS,0,0
ID_2N41A6,0,0
ID_BRHAWH,0,0
ID_PQKTRC,0,0
ID_ZN0Q9F,0,0
ID_87KCHC,0,0
ID_AB56VS,0,0
ID_YGB92Z,0,0
ID_KJRM7G,0,0
ID_Z45EFJ,0,0
ID_0CMCMA,0,0
ID_J5U5N6,0,0
ID_CVN583,0,0
ID_ZBBVMC,0,0
ID_C61RSY,0,0
ID_6KVRNQ,0,0
ID_VLMJO0,0,0
ID_EWO2PZ,0,0
ID_J55CLB,0,0
ID_1OP256,0,0
ID_SFIFKF,0,0
ID_1STJYD,0,0
ID_QHLDXM,0,0
ID_Z28MZT,0,0
ID_0GKUVZ,0,0
ID_B7BRIY,0,0
ID_LWIN16,0,0
ID_BK59QG,0,0
ID_VTRP4Y,0,0
ID_9Y4TT5,0,0
ID_UO667J,0,0
ID_937D4V,0,0
ID_HH1TN0,0,0
ID_N3BB5V,0,0
ID_JQ30SV,0,0
ID_XH4EJG,0,0
ID_2N6J12,0,0
ID_SQA3MU,0,0
ID_PJK88E,0,0
ID_S5RUEY,0,0
ID_ZKDKO2,0,0
ID_O2N2X8,0,0
ID_WD5CAR,0,0
ID_3B2NPT,0,0
ID_RXJ1XL,0,0
ID_U579VD,0,0
ID_CGNP4O,0,0
ID_565R1Y,0,0
ID_Z82HQZ,0,0
ID_ORLAGL,0,0
ID_FVUHHE,0,0
ID_EUG77B,0,0
ID_NM3YWB,0,0
ID_CGPO40,0,0
ID_L37LDP,0,0
ID_U9Z39A,0,0
ID_GVKOD6,0,0
ID_Z2P0DH,0,0
ID_MLOE39,0,0
ID_X5MUTG,0,0
ID_5ATWDV,0,0
ID_PMJCZJ,0,0
ID_ZO9AQU,0,0
ID_45GS7L,0,0
ID_NEPDCH,0,0
ID_SR62OT,0,0
ID_3CO264,0,0
ID_0DJFID,0,0
ID_9UY1ZG,0,0
ID_TBUQIF,0,0
ID_Q95WWX,0,0
ID_X9YM3F,0,0
ID_RIRO6H,0,0
ID_Q5AF59,0,0
ID_E2QLWL,0,0
ID_RA0ARC,0,0
ID_HAXAGE,0,0
ID_LPZ157,0,0
ID_LK57RD,0,0
ID_3KDQBA,0,0
ID_M8JG5W,0,0
ID_9W4C5H,0,0
ID_W3U86L,0,0
ID_KX9WJ8,0,0
ID_BFXTSN,0,0
ID_VV5DBM,0,0
ID_OWUOTA,0,0
ID_392DYC,0,0
ID_Z2YE62,0,0
ID_SS5IMQ,0,0
ID_J22O0B,0,0
ID_OTFXSN,0,0
ID_C1J68L,0,0
ID_N2Z6AB,0,0
ID_9S5X1O,0,0
ID_OHW756,0,0
ID_OQYXCO,0,0
ID_A5J1G5,0,0
ID_IZL17V,0,0
ID_WJVMY8,0,0
ID_OS34BN,0,0
ID_TW5L4U,0,0
ID_9Q5CTN,0,0
ID_PJPJDV,0,0
ID_T90VCA,0,0
ID_MVHCJT,0,0
ID_T5MHRF,0,0
ID_2ZATIB,0,0
ID_30QS5E,0,0
ID_TZHJ2I,0,0
ID_89EJUB,0,0
ID_N9CKZ8,0,0
ID_HIJXYV,0,0
ID_M7HAC4,0,0
ID_RWPZZ5,0,0
ID_V37FAE,0,0
ID_09MOXE,0,0
ID_JELVV3,0,0
ID_M02BYO,0,0
ID_IG9Q31,0,0
ID_A2AWLK,0,0
ID_BFL2CU,0,0
ID_KUF0YK,0,0
ID_I3755A,0,0
ID_ZEX8MR,0,0
ID_Y1WI5W,0,0
ID_MX0WCP,0,0
ID_XCYR4B,0,0
ID_JT44UE,0,0
ID_S0A9RL,0,0
ID_G6MM8U,0,0
ID_2QBCC6,0,0
ID_Z3YSUM,0,0
ID_42LN5R,0,0
ID_JY5KSN,0,0
ID_74P0L4,0,0
ID_6NVX41,0,0
ID_GLT2KM,0,0
ID_JW6CEH,0,0
ID_3V7Q9A,0,0
ID_WM2PH3,0,0
ID_UQWI9N,0,0
ID_E1MQJZ,0,0
ID_6EQWLW,0,0
ID_XKKN50,0,0
ID_Y7GU93,0,0
ID_82EVTQ,0,0
ID_0GWJXM,0,0
ID_Q74RW5,0,0
ID_VIQ5KX,0,0
ID_559G2K,0,0
ID_DTDQPM,0,0
ID_78J3AN,0,0
ID_8WGD87,0,0
ID_PCL4ZV,0,0
ID_FKZXJS,0,0
ID_ITRGO8,0,0
ID_4XSAFX,0,0
ID_F48ZXN,0,0
ID_2O4WPP,0,0
ID_0PP3LL,0,0
ID_OK2YEF,0,0
ID_5X1ASC,0,0
ID_BI98V5,0,0
ID_5Y19KB,0,0
ID_DZUTDY,0,0
ID_EMTPWG,0,0
ID_WSJZTA,0,0
ID_AFOTEG,0,0
ID_26U0A5,0,0
ID_8YKALQ,0,0
ID_SO9686,0,0
ID_ADXVLC,0,0
ID_P7RO90,0,0
ID_56P3U5,0,0
ID_5UN5YW,0,0
ID_ZIQZL1,0,0
ID_KPRTC5,0,0
ID_LZJRR0,0,0
ID_ZGUC9J,0,0
ID_X2T5BF,0,0
ID_CKKTKW,0,0
ID_PE81MC,0,0
ID_FAYCJO,0,0
ID_PZMSY8,0,0
ID_SDGNKE,0,0
ID_PO6HZH,0,0
ID_EUM4HC,0,0
ID_APTEK2,0,0
ID_GWXZMM,0,0
ID_667J2Q,0,0
ID_T7SX72,0,0
ID_GYMC75,0,0
ID_DNH93L,0,0
ID_EZAQ27,0,0
ID_NE8NZE,0,0
ID_NULVYQ,0,0
ID_MERK45,0,0
ID_NK4DPO,0,0
ID_2ZQX9L,0,0
ID_M1GBKP,0,0
ID_P1ZNE2,0,0
ID_56Z5WL,0,0
ID_08A5X2,0,0
ID_NO4ZDR,0,0
ID_R8HRS3,0,0
ID_5HQ97X,0,0
ID_UZ6BXB,0,0
ID_LAM3UA,0,0
ID_AJ5LSI,0,0
ID_4617TS,0,0
ID_LDHZ58,0,0
ID_4UJ9ZD,0,0
ID_EZ7TCI,0,0
ID_M4TX2H,0,0
ID_QEYE87,0,0
ID_AAWTNJ,0,0
ID_WPUFQZ,0,0
ID_YA3ILD,0,0
ID_OHSNMQ,0,0
ID_9E8O3O,0,0
ID_SONBFV,0,0
ID_CBEC72,0,0
ID_DPNWA7,0,0
ID_31T583,0,0
ID_4ISPTO,0,0
ID_PIOQG0,0,0
ID_P4OWNE,0,0
ID_4RMSTO,0,0
ID_HAMY0R,0,0
ID_703G14,0,0
ID_40VE26,0,0
ID_HK9LRK,0,0
ID_VCIHIC,0,0
ID_CI0QYY,0,0
ID_BM9KWZ,0,0
ID_4S2V7P,0,0
ID_HQ7BAN,0,0
ID_DNQAAJ,0,0
ID_LJOAJD,0,0
ID_ILY6CR,0,0
ID_ENL495,0,0
ID_EU7CUA,0,0
ID_PXMDNL,0,0
ID_D2UA9E,0,0
ID_C4G7ZB,0,0
ID_Z8R5CF,0,0
ID_O462EM,0,0
ID_VQMM9D,0,0
ID_8BWT8B,0,0
ID_PB1SKT,0,0
ID_GJOZIO,0,0
