ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_120_days,has_second_training
ID_6RNCZX,Male,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-22,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_A0SVFB,Male,Below 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-05-28,['Poultry Mngt Practices'],1.0,1.0,1,0,,1,0,0
ID_TSWF8M,Female,Above 35,Ussd,1,Nandi,Chesumei,Chemundu/Kapngetuny,trainer_name_3,2024-05-25,"['Dairy Feed Management,Microp+ Topdressing,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_0GBGFW,Male,Below 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-05-12,['Poultry Feed And Water Management'],1.0,1.0,1,0,,1,0,0
ID_W2NPBH,Female,Above 35,Ussd,0,Nandi,Mosop,Kabisaga,trainer_name_3,2024-03-20,"['Asili Fertilizer (Organic),Biosecurity In Poultry Farming,Dairy Housing,Dairy Hygiene, Health And Feeds,Feed For Layers,How To Rear A Calf With Unga Products,Importance Of Choosing The Right Seed Variety,Kienyeji Poultry Feeds,Microp+ Planting,Poultry And Dairy Feeding With Tyari Feeds,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_4Q218E,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-24,['How To Succeed In Breeding'],1.0,1.0,1,0,,1,0,0
ID_9UEBR9,Male,Above 35,Manual,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-04,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_2AQ5NK,Male,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-25,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_VPCD8M,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-05-10,"['Biodeal Dairy,Biodeal Poultry,Herd Health Management.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_QM72W8,Male,Above 35,Ussd,0,Bungoma,Bumula,Bumula,trainer_name_2,2024-04-08,"['How To Succeed In Breeding,Poultry Management Practices']",1.0,1.0,1,0,,1,0,0
ID_6BGLZX,Male,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-05-01,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_M4ELVF,Female,Below 35,Ussd,0,Nandi,Chesumei,Kosirai,trainer_name_3,2025-09-03,"['Benefits Of Sistema Biogas,Benfits Of Sistema Biogas,General Livestock Management,Harvesting & Post-Harvest Handling.,How To Manage Pest And Diseases At Harvesting Stage,Livestock Management Practices.']",1.0,1.0,1,0,,1,0,0
ID_ZEK45L,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-04-19,"['Biodeal Dairy,Biodeal Poultry,Disadvantages Of Natural Mating,How To Succeed In Breeding']",1.0,1.0,1,0,,1,0,0
ID_WZIL8W,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-22,['Poultry Feed And Water Management'],1.0,1.0,1,0,,1,0,0
ID_RHOQIC,Female,Above 35,Manual,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-04-01,"['Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_W0W5ET,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-28,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_YRV2EH,Female,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2025-11-04,"['Benfits Of Sistema Biogas,How To Manage Pest And Diseases At Harvesting Stage.,Livestock Management Practices..']",1.0,1.0,1,0,,1,0,0
ID_0HPA6W,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-26,"['Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_V272R7,Male,Below 35,Ussd,0,Bungoma,Bumula,Siboti,trainer_name_2,2024-03-16,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_GG6R2H,Female,Above 35,Ussd,0,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-05-09,"['Dairy Feed Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_YETZJN,Male,Above 35,Ussd,0,Bungoma,Bumula,Bumula,trainer_name_2,2024-03-18,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_HKPBY9,Female,Below 35,Ussd,1,Nandi,Emgwen,Kilibwoni,trainer_name_3,2024-04-12,['Dairy Housing'],1.0,1.0,1,0,,1,0,0
ID_YYKJX1,Female,Below 35,Manual,1,Siaya,Rarieda,West Uyoma,trainer_name_5,2024-04-16,"['Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_X6AXK9,Male,Below 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-06-03,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_PGPS70,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-05-10,"['Biodeal Dairy,Deworming Your Dairy Animal,Herd Health Management.,Infertility In Dairy Cows,Poultry Health Management..,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_FSRALB,Female,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-03-28,"['Dairy Housing,Microp+ Planting,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_9L3191,Male,Above 35,Ussd,0,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-05-14,"['Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_3FJYCO,Female,Above 35,Manual,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-03-07,['Dairy Housing'],1.0,1.0,1,0,,1,0,0
ID_7KUBC3,Male,Below 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-04-29,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Housing,Feeding A Lactating Cow,Poultry Feed And Water Management,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_M2N1QE,Male,Above 35,Ussd,0,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-05-06,"['Dairy Feed Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_5CAU78,Female,Above 35,Manual,0,Nandi,Mosop,Kabisaga,trainer_name_3,2025-06-27,"['Control Of External Parasites With Dominex.,Successfull Breeding With Crv']",1.0,1.0,1,0,,1,0,0
ID_YI17SZ,Female,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-03-28,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Housing,Dairy Hygiene, Health And Feeds,Feeding A Lactating Cow,How To Rear A Calf With Unga Products,Poultry Feed And Water Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_L11I4Q,Female,Below 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-25,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_AGYGQU,Male,Above 35,Manual,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-03-07,['Dairy Housing'],1.0,1.0,1,0,,1,0,0
ID_UIX1D2,Male,Above 35,Ussd,1,Nandi,Chesumei,Chemundu/Kapngetuny,trainer_name_3,2024-04-20,"['Biodeal Poultry,Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Dairy Hygiene, Health And Feeds,Diseases In Dairy Farming,Feed For Layers,Feeding A Lactating Cow,How To Rear A Calf With Unga Products,Kienyeji Poultry Feeds,Microp+ Topdressing,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_W1EA4I,Female,Above 35,Manual,0,Nandi,Mosop,Ndalat,trainer_name_3,2025-05-15,"['Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Pest And Disease Management In Maize And Beans']",1.0,1.0,1,0,,1,0,0
ID_8T7RGT,Female,Above 35,Manual,0,Nandi,Mosop,Kabisaga,trainer_name_3,2024-03-19,"['Benefits Of Sistema Biogas,Biodeal Poultry,Dairy Feed Management,Dairy Housing,Dairy Nutrition With Tyari,General Livestock Management,Harvesting & Post-Harvest Handling.,Kienyeji Poultry Feeds,Livestock Management Practices,Microp+ Planting,Pest And Disease Management In Maize And Beans,Poultry Feeding With Tyari,Poultry Housing,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_YPE9Q6,Female,Below 35,Ussd,1,Siaya,Ugenya,North Ugenya,trainer_name_5,2024-05-15,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_T3DMWD,Male,Above 35,Manual,0,Nandi,Mosop,Kabiyet,trainer_name_3,2024-05-31,['How To Rear Healthy Chicken With Biodeal'],1.0,1.0,1,0,,1,0,0
ID_Q8Y8IG,Female,Above 35,Manual,0,Nandi,Mosop,Kabiyet,trainer_name_3,2024-03-27,['Kienyeji Poultry Feeds'],1.0,1.0,1,0,,1,0,0
ID_QK8B0U,Female,Below 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-16,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_QU02G3,Female,Below 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-05-06,"['Dairy Feed Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_6K1DHQ,Female,Above 35,Manual,0,Nandi,Mosop,Kabisaga,trainer_name_3,2024-05-10,"['Asili Fertilizer (Organic),Biodeal Poultry,Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Feed Layers From 1 Day Old To Maturity,How To Rear A Calf With Unga Products,How To Rear Healthy Chicken With Biodeal.,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Livestock Management Practices,Milking Hygiene,Personal Protective Equipment (Ppe),Pest And Diseases At Harvesting Stage,Poultry And Dairy Feeding With Tyari Feeds,Poultry Diseases And Biosecurity,Poultry Feed And Water Management,Poultry Feeding,Record Keeping In Poultry,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_AFDPBT,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-03-19,"['Biodeal Dairy,Biodeal Poultry,Disadvantages Of Natural Mating,Herd Management,How To Succeed In Breeding,Microp+ Planting,Poultry Mngt Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_2CH6DU,Female,Above 35,Manual,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-05-29,"['Biosecurity In Poultry Farming,Calf Feeding,Calf Rearing For October,Cow Management For October,Dairy Nutrition With Tyari,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,How To Rear Healthy Chicken With Biodeal,Importance Of Vaccinations And Record,Kienyeji Chicken Rearing For October,Livestock Management Practices,Poultry Feeding With Tyari,Record Keeping In Poultry,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_S2ZOA9,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-30,['Poultry Feed And Water Management'],1.0,1.0,1,0,,1,0,0
ID_QEDKJI,Female,Above 35,Manual,0,Siaya,Gem,East Gem,trainer_name_5,2024-06-04,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_YC25V3,Female,Above 35,Ussd,0,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-05-12,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_NC0B2O,Male,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-10,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Dairy Housing,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_9BPWHL,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-30,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_JQGS30,Female,Above 35,Ussd,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-04-02,"['Biodeal Poultry,Calf Feeding,Control Of External Parasites With Dominex.,Dairy Feed Management,Dairy Health Management,Dairy Housing,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Feed Layers From 1 Day Old To Maturity,How To Rear A Calf With Unga Products,How To Rear Healthy Chicken With Biodeal,How To Rear Healthy Chicken With Biodeal.,Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Microp+ Planting,Milking Hygiene,Personal Protective Equipment (Ppe),Pest And Disease Management In Maize And Beans,Poultry & Dairy Feeding With Tyari Feeds,Poultry Diseases And Biosecurity,Poultry Feeding,Poultry Feeding With Tyari,Poultry Health Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Unga Dairy Feeds, Hygiene And He']",1.0,1.0,1,0,,1,0,0
ID_ULIT02,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-30,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_SF4HB3,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-29,"['Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_ETFD92,Male,Below 35,Ussd,0,Siaya,Ugenya,North Ugenya,trainer_name_5,2024-05-15,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_QUAVUG,Female,Above 35,Manual,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-04-03,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_M9EUYW,Male,Below 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-05-02,"['Biodeal Dairy,Biodeal Poultry,Disadvantages Of Natural Mating,Herd Health']",1.0,1.0,1,0,,1,0,0
ID_BAXYQK,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Bukembe West,trainer_name_2,2024-04-20,"['Biodeal Dairy,Biodeal Poultry,Disadvantages Of Natural Mating,Herd Health']",1.0,1.0,1,0,,1,0,0
ID_1FEFHE,Female,Above 35,Manual,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-03-28,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_1IQTUQ,Female,Above 35,Ussd,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-02-20,"['Dairy Cow Feeding,Factors Affecting Milk Production,Ndume App']",1.0,1.0,1,0,,1,0,0
ID_ESR6KT,Male,Below 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-20,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_7F3JSF,Female,Above 35,Manual,0,Bungoma,Kanduyi,Marakaru/Tuuti,trainer_name_2,2024-04-02,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_JTYN3G,Female,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-04-24,"['Benfits Of Sistema Biogas,Biodeal Poultry,Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Dairy Hygiene, Health And Feeds,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Feed For Layers,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Manage Pest And Diseases At Harvesting Stage,How To Rear A Calf With Unga Products,Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Livestock Management Practices.,Pest And Disease Management In Crops,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Weed Management In Crop', 'Benfits Of Sistema Biogas,Biodeal Poultry,Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Dairy Hygiene, Health And Feeds,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Feed For Layers,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Manage Pest And Diseases At Harvesting Stage,How To Rear A Calf With Unga Products,Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Livestock Management Practices.,Pest And Disease Management In Crops,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Weed Management In Crop', 'Benfits Of Sistema Biogas,Biodeal Poultry,Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Dairy Hygiene, Health And Feeds,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Feed For Layers,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Manage Pest And Diseases At Harvesting Stage,How To Rear A Calf With Unga Products,Importance Of Vaccinations And Record,Kienyeji Poultry Feeds,Livestock Management Practices.,Pest And Disease Management In Crops,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,Weed Management In Crop']",3.0,3.0,3,2,0.0,1,0,1
ID_TOAPWD,Female,Above 35,Ussd,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-06-14,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,How To Feed Layers From 1 Day Old To Maturity,How To Rear A Calf With Unga Products,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_T2ZIHT,Male,Above 35,Manual,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-03-15,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_U6KGX4,Female,Above 35,Ussd,0,Nandi,Emgwen,Kilibwoni,trainer_name_3,2024-04-10,"['Dairy Hygiene, Health And Feeds,Feed For Layers,Kienyeji Poultry Feeds']",1.0,1.0,1,0,,1,0,0
ID_P87N8W,Female,Below 35,Ussd,0,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-06-09,"['Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_LEECUD,Female,Above 35,Manual,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-04-01,['Dairy Housing'],1.0,1.0,1,0,,1,0,0
ID_4BTCL0,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-01,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_KJIXJY,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-04,"['Dairy Housing,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_Y6LLV7,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-21,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_FRFCW0,Male,Above 35,Manual,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-04-04,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_XLMV6F,Female,Above 35,Manual,0,Nandi,Emgwen,Kilibwoni,trainer_name_3,2024-06-05,"['How To Feed Kienyeji Chicken From 1 Day Old To Maturity,Unga Dairy Feeds, Hygiene And Health Products']",1.0,1.0,1,0,,1,0,0
ID_KSIKBP,Female,Below 35,Ussd,0,Siaya,Ugenya,North Ugenya,trainer_name_5,2024-05-15,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_7NH9W8,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-04-17,"['Biodeal Dairy,Biodeal Poultry,Herd Health,How To Succeed In Breeding']",1.0,1.0,1,0,,1,0,0
ID_LOPZ5J,Female,Above 35,Ussd,0,Nandi,Mosop,Ndalat,trainer_name_3,2025-05-16,"['Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Livestock Management Practices,Pest And Disease Management In Maize And Beans,Pest And Diseases At Harvesting Stage']",1.0,1.0,1,0,,1,0,0
ID_4EOWN0,Female,Above 35,Ussd,1,Siaya,Gem,East Gem,trainer_name_5,2024-06-04,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_WNOC2T,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-13,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Poultry Feed And Water Management,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_D9E0F8,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-16,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_KMBSYL,Female,Above 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-16,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_O497MK,Female,Above 35,Ussd,0,Nandi,Emgwen,Kilibwoni,trainer_name_3,2024-04-10,"['Dairy Hygiene, Health And Feeds,Feed For Layers,Kienyeji Poultry Feeds']",1.0,1.0,1,0,,1,0,0
ID_G032UU,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-18,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_6NJ05L,Female,Above 35,Ussd,0,Nandi,Mosop,Kabisaga,trainer_name_3,2025-08-26,"['Importance Of Vaccinations And Record,Livestock Management Practices,Pest And Diseases At Harvesting Stage']",1.0,1.0,1,0,,1,0,0
ID_BND2R3,Female,Above 35,Manual,0,Nandi,Emgwen,Kilibwoni,trainer_name_3,2024-04-12,['Kienyeji Poultry Feeds'],1.0,1.0,1,0,,1,0,0
ID_307WTH,Male,Above 35,Ussd,0,Bungoma,Bumula,Kabula,trainer_name_2,2024-02-24,"['How To Succeed In Breeding,Microp+ Planting,Ndume App,Poultry Feeding,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_3K5GMW,Male,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-06-02,"['Dairy Feed Management,How To Rear Healthy Chicken With Biodeal']",1.0,1.0,1,0,,1,0,0
ID_GF41NB,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-05-25,"['Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_PZ6L9W,Female,Above 35,Ussd,1,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-05-13,"['Dairy Feed Management,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_2Y04X4,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-05-16,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Feed And Water Management,Poultry Health Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_OZU9K5,Female,Above 35,Manual,0,Bungoma,Kanduyi,Marakaru/Tuuti,trainer_name_2,2024-03-25,"['How To Succeed In Breeding,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_6U8QQJ,Female,Below 35,Ussd,0,Siaya,Rarieda,East Asembo,trainer_name_5,2024-06-11,"['Poultry Feed And Water Management,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_CUKA7Y,Female,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-06-17,['Herd Management'],1.0,1.0,1,0,,1,0,0
